OrderID,CustomerID,OrderDate,ShippingDate,DeliveryDate,OrderStatus,PaymentMethod,ShippingMethod,Discount,TotalAmount
212411,86411,2024-08-22,2024-08-23,2024-08-27,Delivered,Wallet,Standard Shipping,0.0,3902.45
250594,84242,2023-12-27,2023-12-30,2024-01-03,Delivered,Debit Card,Standard Shipping,0.0,1789.96
126563,29566,2023-07-20,2023-07-21,2023-07-25,Delivered,Credit Card,Standard Shipping,0.0,3415.93
278385,13094,2025-09-02,2025-09-04,2025-09-06,Delivered,Credit Card,Priority Overnight,0.0,1735.9
192371,8136,2024-07-28,2024-07-31,2024-08-02,Delivered,Debit Card,Express Shipping,0.0,462.51
177951,41528,2025-05-14,2025-05-15,2025-05-18,Delivered,Debit Card,Express Shipping,0.0,2095.53
150672,89675,2025-12-19,2025-12-21,2025-12-26,Delivered,COD,Standard Shipping,0.1,1649.5
493610,58903,2024-09-07,2024-09-08,2024-09-11,Delivered,Credit Card,Express Shipping,0.1,669.52
33157,76188,2024-09-06,2024-09-09,2024-09-11,Delivered,Debit Card,Standard Shipping,0.0,957.91
326737,35327,2024-10-22,2024-10-23,2024-10-25,Delivered,COD,Standard Shipping,0.0,578.97
80823,13921,2024-07-11,2024-07-14,2024-07-19,Delivered,Credit Card,Express Shipping,0.15,855.39
484342,25508,2023-12-26,2023-12-27,2023-12-29,Delivered,Credit Card,Standard Shipping,0.0,1519.7
293308,28881,2024-03-21,2024-03-23,2024-03-25,Delivered,Debit Card,Express Shipping,0.0,1991.89
413087,30447,2025-03-20,2025-03-22,2025-03-26,Delivered,Net Banking,Standard Shipping,0.05,89.83
420207,80361,2025-07-11,2025-07-12,2025-07-14,Delivered,Net Banking,Express Shipping,0.0,1430.15
136526,41755,2025-10-27,2025-10-29,2025-11-01,Delivered,Debit Card,Standard Shipping,0.15,1274.5
320882,48402,2024-10-02,2024-10-05,2024-10-08,Delivered,Debit Card,Express Shipping,0.05,4603.62
236916,78586,2025-10-09,2025-10-10,2025-10-12,Delivered,Net Banking,Standard Shipping,0.0,3516.25
476626,82087,2025-09-17,2025-09-20,2025-09-23,Delivered,Net Banking,Express Shipping,0.0,1162.89
459711,31289,2023-12-27,2023-12-28,2024-01-01,Delivered,UPI,Standard Shipping,0.1,616.55
339208,22457,2025-04-16,2025-04-19,2025-04-21,Delivered,Debit Card,Express Shipping,0.05,4603.18
479313,91113,2025-12-07,2025-12-08,2025-12-12,Delivered,UPI,Standard Shipping,0.0,988.55
139138,31178,2024-03-23,2024-03-24,2024-03-26,Delivered,Credit Card,Priority Overnight,0.0,1931.0
90792,70148,2023-10-22,2023-10-25,2023-10-29,Delivered,Credit Card,Standard Shipping,0.0,747.96
365782,88755,2025-05-17,2025-05-19,2025-05-22,Delivered,Debit Card,Standard Shipping,0.15,1119.54
101356,476,2025-06-23,2025-06-26,2025-06-28,Delivered,Debit Card,Standard Shipping,0.2,2161.33
61647,25682,2025-08-05,2025-08-06,2025-08-10,Delivered,UPI,Standard Shipping,0.0,939.86
463110,13571,2025-10-10,2025-10-12,2025-10-15,Delivered,Credit Card,Express Shipping,0.05,2562.06
461788,28685,2025-07-10,2025-07-11,2025-07-13,Delivered,Credit Card,Express Shipping,0.05,1434.32
428586,77246,2025-07-23,2025-07-26,2025-07-28,Delivered,Credit Card,Standard Shipping,0.1,2587.43
319700,27206,2025-10-03,2025-10-04,2025-10-07,Delivered,Net Banking,Standard Shipping,0.0,838.97
453187,61136,2025-03-31,,,Cancelled,Credit Card,Priority Overnight,0.0,1890.7
163612,23847,2024-06-27,2024-06-29,2024-07-03,Delivered,UPI,Express Shipping,0.15,1035.57
121833,46973,2025-05-03,2025-05-04,2025-05-07,Delivered,UPI,Economy Shipping,0.1,552.55
189040,89701,2025-07-28,2025-07-29,2025-07-31,Delivered,Net Banking,Express Shipping,0.1,1277.48
461801,57681,2024-12-16,2024-12-17,2024-12-19,Delivered,UPI,Economy Shipping,0.2,3917.68
124885,29499,2025-07-14,2025-07-15,2025-07-18,Delivered,UPI,Standard Shipping,0.2,2627.84
196422,33406,2023-03-07,2023-03-08,2023-03-11,Delivered,Credit Card,Priority Overnight,0.0,159.99
91278,86744,2025-12-03,2025-12-04,2025-12-06,Delivered,Credit Card,Standard Shipping,0.0,1719.44
103444,96885,2025-10-31,2025-11-01,2025-11-05,Returned,Debit Card,Express Shipping,0.0,1934.14
72564,95470,2025-02-11,2025-02-14,2025-02-17,Delivered,Credit Card,Standard Shipping,0.0,1069.97
335142,83622,2025-08-09,2025-08-12,2025-08-16,Delivered,Debit Card,Standard Shipping,0.15,895.42
219322,81848,2025-12-05,2025-12-08,2025-12-10,Delivered,UPI,Express Shipping,0.15,4153.37
373106,61098,2025-08-28,2025-08-31,2025-09-03,Delivered,Debit Card,Standard Shipping,0.0,2062.16
180489,62218,2024-07-22,2024-07-23,2024-07-25,Returned,UPI,Economy Shipping,0.1,529.45
406700,67511,2023-12-13,2023-12-14,2023-12-17,Delivered,Credit Card,Priority Overnight,0.2,255.17
76344,58292,2024-11-17,2024-11-18,2024-11-22,Delivered,Debit Card,Express Shipping,0.0,2212.65
3186,36995,2024-10-28,2024-10-29,2024-11-02,Delivered,COD,Standard Shipping,0.0,1895.47
35090,38249,2025-09-19,2025-09-20,2025-09-23,Returned,Credit Card,Priority Overnight,0.0,817.98
294867,14648,2023-09-01,2023-09-03,2023-09-05,Delivered,Debit Card,Economy Shipping,0.0,1020.95
64754,40770,2025-11-21,2025-11-24,2025-11-28,Delivered,Net Banking,Express Shipping,0.1,975.55
48109,12762,2024-12-09,2024-12-10,2024-12-14,Delivered,Net Banking,Standard Shipping,0.1,1149.26
278075,8537,2024-07-17,2024-07-18,2024-07-22,Delivered,Net Banking,Standard Shipping,0.2,1138.15
243973,19639,2025-11-10,2025-11-12,2025-11-14,Returned,Debit Card,Standard Shipping,0.0,891.15
461112,5780,2025-02-16,2025-02-17,2025-02-20,Delivered,UPI,Standard Shipping,0.0,3029.52
301681,27283,2025-11-25,2025-11-27,2025-12-01,Delivered,Credit Card,Express Shipping,0.0,3281.76
137461,6961,2025-02-18,,,Cancelled,Credit Card,Standard Shipping,0.15,303.82
415484,6393,2025-12-09,2025-12-10,2025-12-12,Delivered,Credit Card,Standard Shipping,0.0,464.97
112269,47360,2024-08-22,2024-08-24,2024-08-28,Delivered,Credit Card,Express Shipping,0.1,1283.39
54397,54226,2025-08-17,2025-08-19,2025-08-23,Delivered,Credit Card,Standard Shipping,0.0,2138.15
214669,22545,2024-08-14,2024-08-16,2024-08-19,Delivered,Net Banking,Standard Shipping,0.1,3742.08
407258,39811,2025-12-01,2025-12-02,2025-12-05,Delivered,Debit Card,Economy Shipping,0.0,825.97
6209,25360,2025-08-31,,,Cancelled,Credit Card,Standard Shipping,0.0,1592.07
202342,87356,2025-10-03,2025-10-05,2025-10-08,Delivered,Net Banking,Express Shipping,0.0,2867.63
266508,98892,2025-05-25,2025-05-27,2025-05-31,Delivered,Debit Card,Standard Shipping,0.2,294.37
328293,81147,2023-03-16,2023-03-17,2023-03-21,Delivered,Credit Card,Standard Shipping,0.0,2116.7
399342,32477,2024-07-20,2024-07-21,2024-07-26,Delivered,COD,Standard Shipping,0.05,1845.82
190722,26137,2024-10-18,2024-10-19,2024-10-22,Delivered,Credit Card,Standard Shipping,0.0,7639.45
475321,43072,2025-11-29,2025-12-01,2025-12-04,Delivered,UPI,Standard Shipping,0.0,4247.54
472451,31150,2025-04-08,2025-04-10,2025-04-13,Delivered,Debit Card,Express Shipping,0.05,2088.37
214490,69714,2025-07-01,2025-07-02,2025-07-06,Delivered,Wallet,Economy Shipping,0.0,393.21
392501,26439,2023-06-20,,,Cancelled,Net Banking,Priority Overnight,0.05,2744.38
392613,79853,2025-07-25,2025-07-26,2025-07-29,Delivered,Wallet,Standard Shipping,0.05,1243.18
53329,37277,2025-12-19,2025-12-21,2025-12-23,Delivered,UPI,Standard Shipping,0.05,2750.74
29446,72667,2025-09-27,2025-09-28,2025-10-01,Delivered,Debit Card,Standard Shipping,0.05,3334.47
11405,74436,2025-11-26,2025-11-28,2025-11-30,Delivered,Debit Card,Express Shipping,0.15,1213.63
261019,53090,2025-02-11,2025-02-13,2025-02-15,Delivered,Credit Card,Standard Shipping,0.1,1439.87
224652,58194,2024-02-14,2024-02-15,2024-02-17,Delivered,UPI,Standard Shipping,0.0,1239.98
115008,84322,2024-03-26,2024-03-27,2024-03-30,Delivered,UPI,Standard Shipping,0.0,6058.97
427869,25141,2023-10-09,2023-10-11,2023-10-15,Delivered,Credit Card,Standard Shipping,0.0,1695.54
238967,62203,2025-09-07,2025-09-09,2025-09-11,Delivered,UPI,Standard Shipping,0.05,4821.49
451000,92698,2024-10-04,2024-10-05,2024-10-07,Delivered,Debit Card,Express Shipping,0.0,1933.95
190465,93066,2024-12-04,2024-12-06,2024-12-11,Delivered,Debit Card,Standard Shipping,0.1,2037.16
374132,84260,2025-09-14,2025-09-17,2025-09-19,Delivered,Net Banking,Standard Shipping,0.0,1703.38
71986,52599,2025-11-23,2025-11-24,2025-11-26,Delivered,Credit Card,Standard Shipping,0.1,1584.38
288790,20045,2024-08-29,2024-08-30,2024-09-02,Delivered,Debit Card,Standard Shipping,0.0,7406.37
68128,20113,2025-09-26,2025-09-27,2025-09-29,Delivered,COD,Express Shipping,0.05,2198.14
48218,95218,2025-02-02,2025-02-03,2025-02-05,Delivered,Wallet,Standard Shipping,0.05,3009.08
243593,46580,2025-09-17,2025-09-18,2025-09-20,Delivered,Credit Card,Standard Shipping,0.0,372.96
212035,52275,2025-01-30,2025-01-31,2025-02-02,Delivered,Credit Card,Priority Overnight,0.15,1237.05
235598,19315,2025-05-05,2025-05-06,2025-05-08,Delivered,Credit Card,Priority Overnight,0.0,1410.25
396941,272,2025-06-29,2025-07-02,2025-07-04,Delivered,Debit Card,Express Shipping,0.05,1111.93
280167,13486,2025-11-28,2025-11-30,2025-12-05,Delivered,Credit Card,Express Shipping,0.1,1796.25
251167,98802,2024-11-14,2024-11-15,2024-11-19,Delivered,UPI,Priority Overnight,0.0,3259.38
234272,19919,2025-12-17,2025-12-19,2025-12-22,Delivered,Credit Card,Priority Overnight,0.0,947.46
5248,59096,2025-12-04,2025-12-05,2025-12-08,Delivered,Wallet,Express Shipping,0.05,947.1
479784,2403,2023-12-06,2023-12-07,2023-12-09,Delivered,Debit Card,Standard Shipping,0.0,470.96
61820,43998,2023-07-26,2023-07-27,2023-07-30,Delivered,Credit Card,Standard Shipping,0.1,1449.63
375394,6667,2024-07-24,2024-07-26,2024-07-29,Delivered,Wallet,Standard Shipping,0.1,762.25
314146,40415,2023-12-22,2023-12-23,2023-12-28,Delivered,Credit Card,Priority Overnight,0.15,1803.38
319415,10113,2025-12-05,2025-12-07,2025-12-10,Delivered,Credit Card,Express Shipping,0.05,9119.92
368252,50777,2025-07-01,2025-07-03,2025-07-06,Delivered,Net Banking,Priority Overnight,0.15,2205.85
398591,88589,2024-12-28,2024-12-30,2025-01-01,Delivered,Wallet,Priority Overnight,0.0,2739.21
80512,35169,2025-05-03,2025-05-04,2025-05-06,Delivered,Credit Card,Priority Overnight,0.0,1186.85
294548,24730,2024-09-02,2024-09-04,2024-09-07,Delivered,Wallet,Standard Shipping,0.0,1078.71
94586,87161,2024-03-06,2024-03-09,2024-03-12,Delivered,UPI,Economy Shipping,0.0,596.04
287084,53997,2024-08-09,2024-08-11,2024-08-14,Delivered,Debit Card,Standard Shipping,0.05,606.57
479639,42868,2025-08-22,2025-08-24,2025-08-26,Delivered,Credit Card,Priority Overnight,0.1,477.86
253789,16496,2025-12-27,2025-12-28,2025-12-30,Delivered,Debit Card,Standard Shipping,0.15,533.19
286584,30907,2025-03-21,2025-03-22,2025-03-24,Delivered,Credit Card,Standard Shipping,0.2,760.47
30196,40219,2025-11-17,2025-11-19,2025-11-23,Delivered,Debit Card,Standard Shipping,0.05,1299.93
306134,70120,2024-07-26,2024-07-28,2024-08-02,Delivered,UPI,Economy Shipping,0.05,908.55
288650,41718,2023-11-26,2023-11-27,2023-11-30,Delivered,Debit Card,Priority Overnight,0.0,972.19
188562,92800,2025-02-11,2025-02-12,2025-02-14,Delivered,Debit Card,Standard Shipping,0.2,1631.72
191571,83939,2024-12-31,2025-01-01,2025-01-05,Delivered,Credit Card,Express Shipping,0.0,1154.13
85923,1544,2024-12-08,2024-12-11,2024-12-15,Delivered,Credit Card,Express Shipping,0.1,365.42
412393,96076,2025-12-14,2025-12-15,2025-12-17,Delivered,Credit Card,Express Shipping,0.2,2124.94
288586,53856,2024-12-26,2024-12-27,2024-12-30,Delivered,UPI,Standard Shipping,0.0,2213.7
273431,50840,2025-08-20,2025-08-22,2025-08-25,Delivered,Credit Card,Standard Shipping,0.0,4416.19
404292,59712,2025-09-23,2025-09-24,2025-09-29,Returned,Debit Card,Standard Shipping,0.0,9472.56
42391,89913,2025-09-21,2025-09-22,2025-09-26,Delivered,Net Banking,Standard Shipping,0.2,1171.5
215181,18212,2024-02-26,2024-02-27,2024-03-02,Delivered,Credit Card,Economy Shipping,0.0,453.4
319840,98088,2025-12-09,2025-12-12,2025-12-15,Returned,UPI,Express Shipping,0.15,2935.0
303275,70642,2025-03-11,2025-03-12,2025-03-14,Delivered,UPI,Standard Shipping,0.1,1085.83
293613,77094,2022-07-30,,,Cancelled,Credit Card,Express Shipping,0.05,1376.81
1225,75358,2025-09-05,2025-09-06,2025-09-09,Delivered,Credit Card,Standard Shipping,0.1,2993.06
436055,66542,2025-10-03,2025-10-04,2025-10-07,Delivered,Credit Card,Express Shipping,0.1,2212.24
446184,19537,2025-12-23,2025-12-25,2025-12-28,Delivered,COD,Standard Shipping,0.0,2733.26
178721,14472,2024-06-09,2024-06-10,2024-06-13,Delivered,Debit Card,Express Shipping,0.1,3770.0
442166,45712,2024-04-29,2024-04-30,2024-05-03,Delivered,UPI,Standard Shipping,0.1,1672.18
429770,66124,2025-01-24,2025-01-27,2025-01-30,Delivered,Credit Card,Standard Shipping,0.1,798.94
492309,3848,2025-10-29,2025-11-01,2025-11-04,Delivered,Net Banking,Economy Shipping,0.2,1996.63
230478,76664,2023-12-25,2023-12-26,2023-12-28,Delivered,Debit Card,Standard Shipping,0.0,2216.99
204583,6257,2025-07-04,2025-07-06,2025-07-09,Delivered,Credit Card,Express Shipping,0.05,1182.01
354063,50664,2025-06-13,2025-06-15,2025-06-18,Delivered,COD,Economy Shipping,0.0,2110.49
144603,59948,2025-07-30,2025-07-31,2025-08-05,Delivered,UPI,Economy Shipping,0.0,132.98
155138,11460,2023-10-12,2023-10-14,2023-10-17,Delivered,Net Banking,Standard Shipping,0.15,1419.07
403057,93156,2023-12-15,2023-12-16,2023-12-18,Delivered,Debit Card,Express Shipping,0.0,1731.54
392567,4932,2025-12-16,2025-12-17,2025-12-19,Delivered,Net Banking,Standard Shipping,0.0,6679.21
67381,73146,2022-08-16,2022-08-17,2022-08-19,Delivered,Net Banking,Express Shipping,0.0,3303.52
24512,52204,2025-04-05,2025-04-06,2025-04-09,Delivered,Credit Card,Express Shipping,0.15,2215.99
269037,53555,2025-08-22,2025-08-23,2025-08-27,Delivered,COD,Standard Shipping,0.1,1576.56
337380,10727,2025-12-29,2025-12-30,2026-01-03,Delivered,Credit Card,Express Shipping,0.0,1042.94
226721,73316,2025-09-05,2025-09-07,2025-09-10,Delivered,Credit Card,Economy Shipping,0.15,806.81
363143,75329,2025-10-13,2025-10-15,2025-10-18,Delivered,COD,Express Shipping,0.0,615.96
311239,68112,2025-12-29,,,Cancelled,Debit Card,Express Shipping,0.0,1853.03
357441,63780,2025-09-10,2025-09-12,2025-09-16,Delivered,Credit Card,Standard Shipping,0.05,1361.3
277525,43549,2025-08-07,2025-08-08,2025-08-10,Returned,COD,Economy Shipping,0.0,2378.8
250354,62014,2025-02-03,2025-02-04,2025-02-06,Delivered,Net Banking,Standard Shipping,0.1,2477.24
376392,61454,2022-01-08,2022-01-11,2022-01-14,Delivered,UPI,Express Shipping,0.05,2693.51
404,39762,2025-04-08,2025-04-10,2025-04-14,Delivered,UPI,Standard Shipping,0.0,187.5
47003,30614,2024-02-29,2024-03-02,2024-03-07,Delivered,Debit Card,Priority Overnight,0.05,3282.93
166098,67671,2025-09-29,2025-09-30,2025-10-02,Delivered,Net Banking,Standard Shipping,0.1,2304.41
429287,91401,2025-12-06,2025-12-07,2025-12-09,Delivered,Debit Card,Standard Shipping,0.15,1979.17
303269,86167,2025-12-27,2025-12-29,2026-01-01,Delivered,Credit Card,Standard Shipping,0.05,1186.94
130717,22192,2025-03-21,2025-03-23,2025-03-25,Delivered,Credit Card,Express Shipping,0.0,4060.07
90002,13536,2025-08-03,2025-08-04,2025-08-07,Delivered,Net Banking,Express Shipping,0.0,2927.93
258039,26471,2025-07-03,2025-07-04,2025-07-08,Delivered,Credit Card,Standard Shipping,0.05,2978.03
172770,49188,2023-12-12,2023-12-14,2023-12-19,Delivered,COD,Standard Shipping,0.0,2632.73
183332,31620,2025-06-25,2025-06-28,2025-07-02,Delivered,Credit Card,Standard Shipping,0.05,515.82
315201,20419,2025-06-13,2025-06-14,2025-06-16,Delivered,Net Banking,Express Shipping,0.05,1264.83
193632,70099,2025-01-31,2025-02-01,2025-02-04,Delivered,Credit Card,Express Shipping,0.05,3147.97
455271,97836,2025-11-21,2025-11-23,2025-11-26,Delivered,Net Banking,Standard Shipping,0.1,3482.89
83802,62172,2025-12-23,2025-12-25,2025-12-27,Delivered,UPI,Standard Shipping,0.1,1448.08
258995,36606,2025-11-04,2025-11-07,2025-11-09,Delivered,UPI,Standard Shipping,0.1,3310.25
427481,63897,2025-04-29,2025-04-30,2025-05-03,Delivered,Wallet,Express Shipping,0.0,447.08
36787,67844,2025-10-01,2025-10-02,2025-10-05,Delivered,Credit Card,Standard Shipping,0.0,6493.46
236628,11134,2025-04-05,2025-04-06,2025-04-10,Delivered,UPI,Standard Shipping,0.2,2250.58
149245,19029,2022-12-25,2022-12-28,2022-12-30,Delivered,Credit Card,Standard Shipping,0.0,1327.86
380440,25390,2022-09-09,2022-09-12,2022-09-14,Delivered,Credit Card,Express Shipping,0.05,1006.0
443707,66441,2023-11-11,2023-11-14,2023-11-17,Delivered,UPI,Standard Shipping,0.05,635.32
185852,22186,2025-05-11,2025-05-13,2025-05-16,Delivered,Wallet,Priority Overnight,0.0,2605.24
131689,45561,2025-01-02,2025-01-03,2025-01-05,Delivered,Credit Card,Standard Shipping,0.0,3220.53
252110,37545,2024-03-08,2024-03-10,2024-03-13,Delivered,Credit Card,Express Shipping,0.05,507.32
375800,9179,2025-10-14,2025-10-15,2025-10-17,Delivered,Net Banking,Standard Shipping,0.0,1692.55
69311,19775,2025-06-15,2025-06-16,2025-06-18,Delivered,Debit Card,Standard Shipping,0.2,1680.51
416491,78389,2024-09-25,2024-09-26,2024-09-29,Delivered,UPI,Standard Shipping,0.05,3274.97
290556,57792,2025-09-05,2025-09-07,2025-09-12,Delivered,Credit Card,Express Shipping,0.2,3347.17
167864,43545,2025-10-15,2025-10-16,2025-10-19,Delivered,Wallet,Standard Shipping,0.05,2967.13
156719,58613,2025-12-30,2026-01-01,2026-01-03,Delivered,Net Banking,Standard Shipping,0.0,51.42
210069,62979,2025-10-31,2025-11-01,2025-11-05,Delivered,Net Banking,Standard Shipping,0.05,2189.74
456048,79696,2024-05-11,,,Pending,Debit Card,Express Shipping,0.1,3081.03
216573,99949,2024-07-28,2024-07-31,2024-08-02,Delivered,Credit Card,Standard Shipping,0.0,1590.49
193595,9186,2022-07-30,,,Cancelled,Credit Card,Standard Shipping,0.0,1640.55
47269,97777,2025-11-20,2025-11-23,2025-11-28,Delivered,Credit Card,Standard Shipping,0.0,1063.14
493162,93222,2025-02-22,2025-02-23,2025-02-28,Delivered,Net Banking,Standard Shipping,0.0,3501.88
320626,87365,2025-07-22,,,Cancelled,Credit Card,Priority Overnight,0.05,1359.71
465182,54948,2023-02-17,2023-02-18,2023-02-20,Delivered,UPI,Standard Shipping,0.0,3067.89
147609,4760,2024-02-09,2024-02-12,2024-02-15,Delivered,UPI,Express Shipping,0.0,3614.27
254858,15416,2025-12-07,,,Cancelled,Credit Card,Priority Overnight,0.1,3491.21
439123,13042,2025-04-21,2025-04-23,2025-04-26,Delivered,Net Banking,Priority Overnight,0.0,928.84
216130,87607,2025-11-27,2025-11-29,2025-12-01,Delivered,Credit Card,Express Shipping,0.0,3946.06
333373,44879,2025-11-11,2025-11-12,2025-11-14,Delivered,Debit Card,Standard Shipping,0.0,549.96
394136,67061,2023-12-18,2023-12-20,2023-12-24,Delivered,Net Banking,Standard Shipping,0.15,528.98
187951,58550,2024-03-28,2024-03-29,2024-04-02,Delivered,Debit Card,Standard Shipping,0.1,169.59
379672,95056,2025-11-05,2025-11-06,2025-11-09,Delivered,Debit Card,Economy Shipping,0.15,1264.1
187702,63396,2025-05-05,2025-05-07,2025-05-09,Delivered,UPI,Economy Shipping,0.0,1804.96
386150,65684,2024-12-14,2024-12-16,2024-12-19,Delivered,UPI,Standard Shipping,0.0,2141.25
239432,9653,2025-09-29,2025-09-30,2025-10-03,Delivered,UPI,Standard Shipping,0.1,1004.38
219738,34921,2025-11-09,2025-11-11,2025-11-14,Delivered,UPI,Economy Shipping,0.0,4848.92
292750,52689,2025-10-29,2025-10-30,2025-11-02,Delivered,COD,Standard Shipping,0.0,1221.1
322967,96419,2025-09-01,,,Pending,Credit Card,Economy Shipping,0.0,975.76
374439,15712,2025-08-19,2025-08-20,2025-08-24,Delivered,Credit Card,Standard Shipping,0.1,585.58
96289,24216,2024-11-01,2024-11-03,2024-11-05,Delivered,Credit Card,Express Shipping,0.1,2002.44
489353,26843,2025-03-28,2025-03-29,2025-04-03,Delivered,Credit Card,Economy Shipping,0.0,1152.33
405233,31744,2025-05-15,2025-05-17,2025-05-19,Delivered,Wallet,Standard Shipping,0.15,1103.55
46598,36250,2025-02-25,2025-02-28,2025-03-04,Delivered,Wallet,Standard Shipping,0.05,1880.96
77883,18510,2024-05-06,2024-05-08,2024-05-10,Delivered,Net Banking,Standard Shipping,0.0,243.98
69243,16628,2023-12-08,2023-12-09,2023-12-12,Delivered,UPI,Standard Shipping,0.2,1738.71
108672,85033,2024-11-04,2024-11-06,2024-11-09,Delivered,Credit Card,Express Shipping,0.15,1045.23
490463,98049,2025-03-05,2025-03-07,2025-03-11,Delivered,COD,Express Shipping,0.15,1614.26
132506,90081,2025-10-11,2025-10-12,2025-10-14,Delivered,Debit Card,Standard Shipping,0.15,147.61
183114,67219,2023-06-18,2023-06-19,2023-06-22,Delivered,Credit Card,Standard Shipping,0.0,1771.12
188252,53405,2023-06-22,2023-06-24,2023-06-26,Delivered,Credit Card,Priority Overnight,0.05,2972.9
37505,44927,2025-09-07,2025-09-10,2025-09-13,Delivered,Credit Card,Express Shipping,0.05,1173.24
8542,67161,2025-01-01,2025-01-02,2025-01-04,Delivered,Credit Card,Express Shipping,0.1,571.41
86355,91340,2025-10-01,2025-10-02,2025-10-05,Delivered,UPI,Economy Shipping,0.05,183.58
151485,50424,2024-11-24,2024-11-26,2024-11-28,Returned,UPI,Standard Shipping,0.0,571.97
162916,10167,2025-12-30,2025-12-31,2026-01-02,Delivered,UPI,Standard Shipping,0.1,205.87
